"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"17:47:21,4825092","Empire Earth.exe","800","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Blank Pointer.tga","NO SUCH FILE","Filter: Blank Pointer.tga"
"17:47:21,4832395","Empire Earth.exe","800","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\No LOS.tga","NO SUCH FILE","Filter: No LOS.tga"
"17:47:21,4837720","Empire Earth.exe","800","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\No LOS.tga","NO SUCH FILE","Filter: No LOS.tga"
"17:47:21,4844122","Empire Earth.exe","800","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Plus Pointer.tga","NO SUCH FILE","Filter: Plus Pointer.tga"
"17:47:21,4850181","Empire Earth.exe","800","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Plus Pointer.tga","NO SUCH FILE","Filter: Plus Pointer.tga"
"17:47:21,4857531","Empire Earth.exe","800","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Blank Pointer.tga","NO SUCH FILE","Filter: Blank Pointer.tga"
"17:47:21,4862720","Empire Earth.exe","800","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Blank Pointer.tga","NO SUCH FILE","Filter: Blank Pointer.tga"
"17:47:27,3211606","Empire Earth.exe","800","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Convert Pointer.tga","NO SUCH FILE","Filter: Convert Pointer.tga"
"17:47:27,3216204","Empire Earth.exe","800","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Convert Pointer.tga","NO SUCH FILE","Filter: Convert Pointer.tga"
"17:47:27,3224425","Empire Earth.exe","800","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Board Transport Pointer.tga","NO SUCH FILE","Filter: Board Transport Pointer.tga"
"17:47:27,3229844","Empire Earth.exe","800","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Board Transport Pointer.tga","NO SUCH FILE","Filter: Board Transport Pointer.tga"
"17:47:27,3237509","Empire Earth.exe","800","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Leave Transport Pointer.tga","NO SUCH FILE","Filter: Leave Transport Pointer.tga"
"17:47:27,3242545","Empire Earth.exe","800","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Leave Transport Pointer.tga","NO SUCH FILE","Filter: Leave Transport Pointer.tga"
"17:47:27,3249074","Empire Earth.exe","800","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Calamity Pointer.tga","NO SUCH FILE","Filter: Calamity Pointer.tga"
"17:47:27,3253542","Empire Earth.exe","800","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Calamity Pointer.tga","NO SUCH FILE","Filter: Calamity Pointer.tga"
"17:47:27,3259764","Empire Earth.exe","800","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Invalid Calamity Pointer.tga","NO SUCH FILE","Filter: Invalid Calamity Pointer.tga"
"17:47:27,3264342","Empire Earth.exe","800","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Invalid Calamity Pointer.tga","NO SUCH FILE","Filter: Invalid Calamity Pointer.tga"
"17:47:27,3270744","Empire Earth.exe","800","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Rally Point Pointer.tga","NO SUCH FILE","Filter: Rally Point Pointer.tga"
"17:47:27,3275227","Empire Earth.exe","800","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Rally Point Pointer.tga","NO SUCH FILE","Filter: Rally Point Pointer.tga"
"17:47:27,3281471","Empire Earth.exe","800","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Protected Conversion Pointer.tga","NO SUCH FILE","Filter: Protected Conversion Pointer.tga"
"17:47:27,3285714","Empire Earth.exe","800","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Protected Conversion Pointer.tga","NO SUCH FILE","Filter: Protected Conversion Pointer.tga"
"17:47:27,3292114","Empire Earth.exe","800","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Protected Calamity Pointer.tga","NO SUCH FILE","Filter: Protected Calamity Pointer.tga"
"17:47:27,3296674","Empire Earth.exe","800","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Protected Calamity Pointer.tga","NO SUCH FILE","Filter: Protected Calamity Pointer.tga"
"17:47:27,3303777","Empire Earth.exe","800","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Heal.tga","NO SUCH FILE","Filter: Heal.tga"
"17:47:27,3308463","Empire Earth.exe","800","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Heal.tga","NO SUCH FILE","Filter: Heal.tga"
"17:47:27,3314873","Empire Earth.exe","800","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Invalid Heal.tga","NO SUCH FILE","Filter: Invalid Heal.tga"
"17:47:27,3320007","Empire Earth.exe","800","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Invalid Heal.tga","NO SUCH FILE","Filter: Invalid Heal.tga"
"17:47:27,3326388","Empire Earth.exe","800","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Patrol Pointer.tga","NO SUCH FILE","Filter: Patrol Pointer.tga"
"17:47:27,3331268","Empire Earth.exe","800","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Patrol Pointer.tga","NO SUCH FILE","Filter: Patrol Pointer.tga"
"17:47:27,3338130","Empire Earth.exe","800","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Garrison Pointer.tga","NO SUCH FILE","Filter: Garrison Pointer.tga"
"17:47:27,3343542","Empire Earth.exe","800","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Garrison Pointer.tga","NO SUCH FILE","Filter: Garrison Pointer.tga"
"17:47:27,3351671","Empire Earth.exe","800","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Flare Pointer.tga","NO SUCH FILE","Filter: Flare Pointer.tga"
"17:47:27,3356675","Empire Earth.exe","800","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Flare Pointer.tga","NO SUCH FILE","Filter: Flare Pointer.tga"
"17:47:27,3366645","Empire Earth.exe","800","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Attack Ground Pointer.tga","NO SUCH FILE","Filter: Attack Ground Pointer.tga"
"17:47:27,3377585","Empire Earth.exe","800","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Attack Ground Pointer.tga","NO SUCH FILE","Filter: Attack Ground Pointer.tga"
"17:47:27,3383902","Empire Earth.exe","800","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Normal Pointer.tga","NO SUCH FILE","Filter: Normal Pointer.tga"
"17:47:27,3388305","Empire Earth.exe","800","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Normal Pointer.tga","NO SUCH FILE","Filter: Normal Pointer.tga"
"17:47:27,3394508","Empire Earth.exe","800","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Attack Pointer.tga","NO SUCH FILE","Filter: Attack Pointer.tga"
"17:47:27,3399006","Empire Earth.exe","800","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Attack Pointer.tga","NO SUCH FILE","Filter: Attack Pointer.tga"
"17:47:27,3405226","Empire Earth.exe","800","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Invalid Target Pointer.tga","NO SUCH FILE","Filter: Invalid Target Pointer.tga"
"17:47:27,3409750","Empire Earth.exe","800","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Invalid Target Pointer.tga","NO SUCH FILE","Filter: Invalid Target Pointer.tga"
"17:47:27,3415756","Empire Earth.exe","800","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Target Too Close Pointer.tga","NO SUCH FILE","Filter: Target Too Close Pointer.tga"
"17:47:27,3420897","Empire Earth.exe","800","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Target Too Close Pointer.tga","NO SUCH FILE","Filter: Target Too Close Pointer.tga"
"17:47:27,3427910","Empire Earth.exe","800","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Gather Pointer.tga","NO SUCH FILE","Filter: Gather Pointer.tga"
"17:47:27,3433041","Empire Earth.exe","800","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Gather Pointer.tga","NO SUCH FILE","Filter: Gather Pointer.tga"
"17:47:27,3439358","Empire Earth.exe","800","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Build Pointer.tga","NO SUCH FILE","Filter: Build Pointer.tga"
"17:47:27,3443693","Empire Earth.exe","800","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Build Pointer.tga","NO SUCH FILE","Filter: Build Pointer.tga"
"17:47:27,3450196","Empire Earth.exe","800","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Blank Pointer.tga","NO SUCH FILE","Filter: Blank Pointer.tga"
"17:47:27,3454550","Empire Earth.exe","800","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Blank Pointer.tga","NO SUCH FILE","Filter: Blank Pointer.tga"
"17:47:27,3461263","Empire Earth.exe","800","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\No LOS.tga","NO SUCH FILE","Filter: No LOS.tga"
"17:47:27,3466194","Empire Earth.exe","800","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\No LOS.tga","NO SUCH FILE","Filter: No LOS.tga"
"17:47:27,3473788","Empire Earth.exe","800","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Plus Pointer.tga","NO SUCH FILE","Filter: Plus Pointer.tga"
"17:47:27,3478916","Empire Earth.exe","800","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Plus Pointer.tga","NO SUCH FILE","Filter: Plus Pointer.tga"
"17:47:27,3485606","Empire Earth.exe","800","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Blank Pointer.tga","NO SUCH FILE","Filter: Blank Pointer.tga"
"17:47:27,3489981","Empire Earth.exe","800","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Blank Pointer.tga","NO SUCH FILE","Filter: Blank Pointer.tga"
"17:48:14,6519918","Empire Earth.exe","800","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Convert Pointer.tga","NO SUCH FILE","Filter: Convert Pointer.tga"
"17:48:14,6525432","Empire Earth.exe","800","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Convert Pointer.tga","NO SUCH FILE","Filter: Convert Pointer.tga"
"17:48:14,6531175","Empire Earth.exe","800","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Board Transport Pointer.tga","NO SUCH FILE","Filter: Board Transport Pointer.tga"
"17:48:14,6535360","Empire Earth.exe","800","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Board Transport Pointer.tga","NO SUCH FILE","Filter: Board Transport Pointer.tga"
"17:48:14,6540588","Empire Earth.exe","800","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Leave Transport Pointer.tga","NO SUCH FILE","Filter: Leave Transport Pointer.tga"
"17:48:14,6545923","Empire Earth.exe","800","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Leave Transport Pointer.tga","NO SUCH FILE","Filter: Leave Transport Pointer.tga"
"17:48:14,6558979","Empire Earth.exe","800","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Calamity Pointer.tga","NO SUCH FILE","Filter: Calamity Pointer.tga"
