"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"14:07:49,2786784","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\mainmenuback_2_2.sst","NO SUCH FILE","Filter: mainmenuback_2_2.sst"
"14:07:49,2846036","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\mainmenuback_2_3.sst","NO SUCH FILE","Filter: mainmenuback_2_3.sst"
"14:07:49,2848759","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\mainmenuback_2_3.sst","NO SUCH FILE","Filter: mainmenuback_2_3.sst"
"14:07:49,2876134","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\mainmenuback_2_4.sst","NO SUCH FILE","Filter: mainmenuback_2_4.sst"
"14:07:49,2878822","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\mainmenuback_2_4.sst","NO SUCH FILE","Filter: mainmenuback_2_4.sst"
"14:07:49,2936923","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\mainmenuback_3_1.sst","NO SUCH FILE","Filter: mainmenuback_3_1.sst"
"14:07:49,2939661","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\mainmenuback_3_1.sst","NO SUCH FILE","Filter: mainmenuback_3_1.sst"
"14:07:49,2967919","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\mainmenuback_3_2.sst","NO SUCH FILE","Filter: mainmenuback_3_2.sst"
"14:07:49,2970611","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\mainmenuback_3_2.sst","NO SUCH FILE","Filter: mainmenuback_3_2.sst"
"14:07:49,3035595","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\mainmenuback_3_3.sst","NO SUCH FILE","Filter: mainmenuback_3_3.sst"
"14:07:49,3039330","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\mainmenuback_3_3.sst","NO SUCH FILE","Filter: mainmenuback_3_3.sst"
"14:07:49,3106428","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\mainmenuback_3_4.sst","NO SUCH FILE","Filter: mainmenuback_3_4.sst"
"14:07:49,3110278","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\mainmenuback_3_4.sst","NO SUCH FILE","Filter: mainmenuback_3_4.sst"
"14:07:49,3141295","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\eegenericbutton_gold.sst","NO SUCH FILE","Filter: eegenericbutton_gold.sst"
"14:07:49,3144118","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\eegenericbutton_gold.sst","NO SUCH FILE","Filter: eegenericbutton_gold.sst"
"14:07:50,6531077","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\singleplayer_1_1.sst","NO SUCH FILE","Filter: singleplayer_1_1.sst"
"14:07:50,6540338","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\singleplayer_1_1.sst","NO SUCH FILE","Filter: singleplayer_1_1.sst"
"14:07:50,6748149","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\singleplayer_1_2.sst","NO SUCH FILE","Filter: singleplayer_1_2.sst"
"14:07:50,6757603","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\singleplayer_1_2.sst","NO SUCH FILE","Filter: singleplayer_1_2.sst"
"14:07:50,6982756","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\singleplayer_1_3.sst","NO SUCH FILE","Filter: singleplayer_1_3.sst"
"14:07:50,6996786","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\singleplayer_1_3.sst","NO SUCH FILE","Filter: singleplayer_1_3.sst"
"14:07:50,7210813","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\singleplayer_1_4.sst","NO SUCH FILE","Filter: singleplayer_1_4.sst"
"14:07:50,7221213","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\singleplayer_1_4.sst","NO SUCH FILE","Filter: singleplayer_1_4.sst"
"14:07:50,7400599","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\singleplayer_2_1.sst","NO SUCH FILE","Filter: singleplayer_2_1.sst"
"14:07:50,7405520","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\singleplayer_2_1.sst","NO SUCH FILE","Filter: singleplayer_2_1.sst"
"14:07:50,7508037","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\singleplayer_2_2.sst","NO SUCH FILE","Filter: singleplayer_2_2.sst"
"14:07:50,7512926","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\singleplayer_2_2.sst","NO SUCH FILE","Filter: singleplayer_2_2.sst"
"14:07:50,7615015","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\singleplayer_2_3.sst","NO SUCH FILE","Filter: singleplayer_2_3.sst"
"14:07:50,7620742","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\singleplayer_2_3.sst","NO SUCH FILE","Filter: singleplayer_2_3.sst"
"14:07:50,7722735","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\singleplayer_2_4.sst","NO SUCH FILE","Filter: singleplayer_2_4.sst"
"14:07:50,7727605","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\singleplayer_2_4.sst","NO SUCH FILE","Filter: singleplayer_2_4.sst"
"14:07:50,7832444","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\singleplayer_3_1.sst","NO SUCH FILE","Filter: singleplayer_3_1.sst"
"14:07:50,7837713","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\singleplayer_3_1.sst","NO SUCH FILE","Filter: singleplayer_3_1.sst"
"14:07:50,7884669","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\singleplayer_3_2.sst","NO SUCH FILE","Filter: singleplayer_3_2.sst"
"14:07:50,7889488","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\singleplayer_3_2.sst","NO SUCH FILE","Filter: singleplayer_3_2.sst"
"14:07:50,7937990","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\singleplayer_3_3.sst","NO SUCH FILE","Filter: singleplayer_3_3.sst"
"14:07:50,7943447","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\singleplayer_3_3.sst","NO SUCH FILE","Filter: singleplayer_3_3.sst"
"14:07:50,8015186","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\singleplayer_3_4.sst","NO SUCH FILE","Filter: singleplayer_3_4.sst"
"14:07:50,8018328","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\singleplayer_3_4.sst","NO SUCH FILE","Filter: singleplayer_3_4.sst"
"14:07:51,9870670","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\EEGenericBack.sst","NO SUCH FILE","Filter: EEGenericBack.sst"
"14:07:51,9887920","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\EEGenericBack.sst","NO SUCH FILE","Filter: EEGenericBack.sst"
"14:07:53,8214412","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\formback_1_1.sst","NO SUCH FILE","Filter: formback_1_1.sst"
"14:07:53,8230347","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\formback_1_1.sst","NO SUCH FILE","Filter: formback_1_1.sst"
"14:07:53,8328379","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\formback_1_2.sst","NO SUCH FILE","Filter: formback_1_2.sst"
"14:07:53,8337594","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\formback_1_2.sst","NO SUCH FILE","Filter: formback_1_2.sst"
"14:07:53,8407345","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\formback_1_3.sst","NO SUCH FILE","Filter: formback_1_3.sst"
"14:07:53,8416070","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\formback_1_3.sst","NO SUCH FILE","Filter: formback_1_3.sst"
"14:07:53,8485882","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\formback_1_4.sst","NO SUCH FILE","Filter: formback_1_4.sst"
"14:07:53,8492721","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\formback_1_4.sst","NO SUCH FILE","Filter: formback_1_4.sst"
"14:07:53,8560970","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\formback_2_1.sst","NO SUCH FILE","Filter: formback_2_1.sst"
"14:07:53,8568199","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\formback_2_1.sst","NO SUCH FILE","Filter: formback_2_1.sst"
"14:07:53,8615861","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\formback_2_2.sst","NO SUCH FILE","Filter: formback_2_2.sst"
"14:07:53,8621670","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\formback_2_2.sst","NO SUCH FILE","Filter: formback_2_2.sst"
"14:07:53,8664846","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\formback_2_3.sst","NO SUCH FILE","Filter: formback_2_3.sst"
"14:07:53,8669203","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\formback_2_3.sst","NO SUCH FILE","Filter: formback_2_3.sst"
"14:07:53,8712877","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\formback_2_4.sst","NO SUCH FILE","Filter: formback_2_4.sst"
"14:07:53,8717806","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\formback_2_4.sst","NO SUCH FILE","Filter: formback_2_4.sst"
"14:07:53,8762544","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\formback_3_1.sst","NO SUCH FILE","Filter: formback_3_1.sst"
"14:07:53,8766878","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\formback_3_1.sst","NO SUCH FILE","Filter: formback_3_1.sst"
"14:07:53,8810106","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\formback_3_2.sst","NO SUCH FILE","Filter: formback_3_2.sst"
"14:07:53,8815081","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\formback_3_2.sst","NO SUCH FILE","Filter: formback_3_2.sst"
"14:07:53,8858800","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\formback_3_3.sst","NO SUCH FILE","Filter: formback_3_3.sst"
"14:07:53,8863174","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\formback_3_3.sst","NO SUCH FILE","Filter: formback_3_3.sst"
"14:07:53,8895582","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\formback_3_4.sst","NO SUCH FILE","Filter: formback_3_4.sst"
"14:07:53,8898521","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\formback_3_4.sst","NO SUCH FILE","Filter: formback_3_4.sst"
"14:07:53,8925751","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\EEGenericBack.sst","NO SUCH FILE","Filter: EEGenericBack.sst"
"14:07:53,8928769","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\EEGenericBack.sst","NO SUCH FILE","Filter: EEGenericBack.sst"
"14:07:53,8934785","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\scenario_map.sst","NO SUCH FILE","Filter: scenario_map.sst"
"14:07:53,8937766","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\scenario_map.sst","NO SUCH FILE","Filter: scenario_map.sst"
"14:07:53,9008639","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\scenario_history.sst","NO SUCH FILE","Filter: scenario_history.sst"
"14:07:53,9011235","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\scenario_history.sst","NO SUCH FILE","Filter: scenario_history.sst"
"14:07:53,9068768","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\scenario_movie.sst","NO SUCH FILE","Filter: scenario_movie.sst"
"14:07:53,9071346","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\scenario_movie.sst","NO SUCH FILE","Filter: scenario_movie.sst"
"14:07:53,9129047","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\scenario_cancel.sst","NO SUCH FILE","Filter: scenario_cancel.sst"
"14:07:53,9131594","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\scenario_cancel.sst","NO SUCH FILE","Filter: scenario_cancel.sst"
"14:07:54,7402267","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\EEGenericBack.sst","NO SUCH FILE","Filter: EEGenericBack.sst"
"14:07:54,7407089","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\EEGenericBack.sst","NO SUCH FILE","Filter: EEGenericBack.sst"
"14:07:54,7413413","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\UIControls.sst","NO SUCH FILE","Filter: UIControls.sst"
"14:07:54,7416763","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\UIControls.sst","NO SUCH FILE","Filter: UIControls.sst"
"14:07:54,7432198","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\formback_1_1.sst","NO SUCH FILE","Filter: formback_1_1.sst"
"14:07:54,7435324","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\formback_1_1.sst","NO SUCH FILE","Filter: formback_1_1.sst"
"14:07:54,7460868","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\formback_1_2.sst","NO SUCH FILE","Filter: formback_1_2.sst"
"14:07:54,7463863","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\formback_1_2.sst","NO SUCH FILE","Filter: formback_1_2.sst"
"14:07:54,7488331","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\formback_1_3.sst","NO SUCH FILE","Filter: formback_1_3.sst"
"14:07:54,7490900","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\formback_1_3.sst","NO SUCH FILE","Filter: formback_1_3.sst"
"14:07:54,7516036","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\formback_1_4.sst","NO SUCH FILE","Filter: formback_1_4.sst"
"14:07:54,7518881","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\formback_1_4.sst","NO SUCH FILE","Filter: formback_1_4.sst"
"14:07:54,7543388","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\formback_2_1.sst","NO SUCH FILE","Filter: formback_2_1.sst"
"14:07:54,7546695","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\formback_2_1.sst","NO SUCH FILE","Filter: formback_2_1.sst"
"14:07:54,7578343","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\formback_2_2.sst","NO SUCH FILE","Filter: formback_2_2.sst"
"14:07:54,7581051","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\formback_2_2.sst","NO SUCH FILE","Filter: formback_2_2.sst"
"14:07:54,7606117","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\formback_2_3.sst","NO SUCH FILE","Filter: formback_2_3.sst"
"14:07:54,7609047","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\formback_2_3.sst","NO SUCH FILE","Filter: formback_2_3.sst"
"14:07:54,7633732","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\formback_2_4.sst","NO SUCH FILE","Filter: formback_2_4.sst"
"14:07:54,7636978","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\formback_2_4.sst","NO SUCH FILE","Filter: formback_2_4.sst"
"14:07:54,7661263","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\formback_3_1.sst","NO SUCH FILE","Filter: formback_3_1.sst"
"14:07:54,7664664","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\formback_3_1.sst","NO SUCH FILE","Filter: formback_3_1.sst"
"14:07:54,7688919","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\formback_3_2.sst","NO SUCH FILE","Filter: formback_3_2.sst"
"14:07:54,7691471","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\formback_3_2.sst","NO SUCH FILE","Filter: formback_3_2.sst"
"14:07:54,7716559","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\formback_3_3.sst","NO SUCH FILE","Filter: formback_3_3.sst"
"14:07:54,7719240","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\formback_3_3.sst","NO SUCH FILE","Filter: formback_3_3.sst"
"14:07:54,7746069","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\formback_3_4.sst","NO SUCH FILE","Filter: formback_3_4.sst"
"14:07:54,7748691","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\formback_3_4.sst","NO SUCH FILE","Filter: formback_3_4.sst"
"14:07:54,7773746","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\scenario_cancel.sst","NO SUCH FILE","Filter: scenario_cancel.sst"
"14:07:54,7776840","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\scenario_cancel.sst","NO SUCH FILE","Filter: scenario_cancel.sst"
"14:07:54,7813106","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\scenario_history.sst","NO SUCH FILE","Filter: scenario_history.sst"
"14:07:54,7816385","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\scenario_history.sst","NO SUCH FILE","Filter: scenario_history.sst"
"14:07:54,7857439","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\scenario_map.sst","NO SUCH FILE","Filter: scenario_map.sst"
"14:07:54,7860466","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\scenario_map.sst","NO SUCH FILE","Filter: scenario_map.sst"
"14:07:54,7901050","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\scenario_movie.sst","NO SUCH FILE","Filter: scenario_movie.sst"
"14:07:54,7904121","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\scenario_movie.sst","NO SUCH FILE","Filter: scenario_movie.sst"
"14:07:55,3031867","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Splash_1_1.sst","NO SUCH FILE","Filter: Splash_1_1.sst"
"14:07:55,3039343","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Splash_1_1.sst","NO SUCH FILE","Filter: Splash_1_1.sst"
"14:07:55,3181637","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Splash_1_2.sst","NO SUCH FILE","Filter: Splash_1_2.sst"
"14:07:55,3188601","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Splash_1_2.sst","NO SUCH FILE","Filter: Splash_1_2.sst"
"14:07:55,3306046","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Splash_1_3.sst","NO SUCH FILE","Filter: Splash_1_3.sst"
"14:07:55,3309949","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Splash_1_3.sst","NO SUCH FILE","Filter: Splash_1_3.sst"
"14:07:55,3380007","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Splash_1_4.sst","NO SUCH FILE","Filter: Splash_1_4.sst"
"14:07:55,3383452","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Splash_1_4.sst","NO SUCH FILE","Filter: Splash_1_4.sst"
"14:07:55,3417255","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Splash_2_1.sst","NO SUCH FILE","Filter: Splash_2_1.sst"
"14:07:55,3420591","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Splash_2_1.sst","NO SUCH FILE","Filter: Splash_2_1.sst"
"14:07:55,3489363","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Splash_2_2.sst","NO SUCH FILE","Filter: Splash_2_2.sst"
"14:07:55,3492791","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Splash_2_2.sst","NO SUCH FILE","Filter: Splash_2_2.sst"
"14:07:55,3564737","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Splash_2_3.sst","NO SUCH FILE","Filter: Splash_2_3.sst"
"14:07:55,3568913","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Splash_2_3.sst","NO SUCH FILE","Filter: Splash_2_3.sst"
"14:07:55,3627410","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Splash_2_4.sst","NO SUCH FILE","Filter: Splash_2_4.sst"
"14:07:55,3630079","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Splash_2_4.sst","NO SUCH FILE","Filter: Splash_2_4.sst"
"14:07:55,3656897","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Splash_3_1.sst","NO SUCH FILE","Filter: Splash_3_1.sst"
"14:07:55,3659465","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Splash_3_1.sst","NO SUCH FILE","Filter: Splash_3_1.sst"
"14:07:55,3686256","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Splash_3_2.sst","NO SUCH FILE","Filter: Splash_3_2.sst"
"14:07:55,3688819","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Splash_3_2.sst","NO SUCH FILE","Filter: Splash_3_2.sst"
"14:07:55,3715142","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Splash_3_3.sst","NO SUCH FILE","Filter: Splash_3_3.sst"
"14:07:55,3717990","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Splash_3_3.sst","NO SUCH FILE","Filter: Splash_3_3.sst"
"14:07:55,3747348","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Splash_3_4.sst","NO SUCH FILE","Filter: Splash_3_4.sst"
"14:07:55,3750569","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\Splash_3_4.sst","NO SUCH FILE","Filter: Splash_3_4.sst"
"14:07:55,3805623","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\EEGenericBack.sst","NO SUCH FILE","Filter: EEGenericBack.sst"
"14:07:55,3808423","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\EEGenericBack.sst","NO SUCH FILE","Filter: EEGenericBack.sst"
"14:07:55,3823673","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\boot icon_up.sst","NO SUCH FILE","Filter: boot icon_up.sst"
"14:07:55,3826317","Empire Earth.exe","8868","QueryDirectory","C:\Spiele\Empire Earth\Data\textures\boot icon_up.sst","NO SUCH FILE","Filter: boot icon_up.sst"
